model_name,experiment_type,subject_spec_id,held_out_subject,held_out_target,init_mode,transfer_mode,epoch,train_loss,val_loss
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,7,1.1108657055430942,1.8472050428390503
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,8,1.360771463976966,1.8005015850067139
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,9,1.0733032590813107,1.7012897729873657
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,10,1.0830006168948278,1.855556845664978
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,11,0.9381752808888754,1.6774907112121582
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,12,1.1911008722252316,2.0517873764038086
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,13,0.9975531101226807,1.756274700164795
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,14,0.9757708940241072,2.053227424621582
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,15,0.9684716595543755,1.713578224182129
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,16,1.2049651841322582,4.190433025360107
subject_spec_transfer_last_two_conv_002_9_bcos,subject_spec_transfer_bcos,002,,9,transfer,last_two_conv,17,1.503252002927992,2.1959245204925537
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,1,5.01656178633372,2.2354185581207275
subject_spec_transfer_last_two_conv_002_10_bcos,subject_spec_transfer_bcos,002,,10,transfer,last_two_conv,2,1.7311829990810819,1.1262941360473633
